*
* Diensttypen
*
$DUTY:DutyID;DutyType
12;day-Tripper
33;day-Tripper
37;day-Tripper
47;day-Tripper
48;day-Tripper
5959;day-Block20
7231;day-Block20
14354;day-Block30
18798;day-Block20
19574;day-Split
20274;day-Block30
21584;day-Split
22373;day-Split
22440;day-Split
22791;day-Block15
23175;day-Block20
23341;day-Block30
23533;day-Tripper
24149;day-Split
24579;day-Block20
25377;day-Block30
26447;day-Block30
26650;day-Block30
27047;day-Split
27162;day-Split
27351;day-Block20
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
24149;2;-1;8198;8198;0:12:19:00;0:12:33:00;9;
24149;2;327697;8198;8210;0:12:33:00;0:13:18:00;1;-
24149;2;-1;8210;8211;0:13:18:00;0:13:24:00;2;
24149;2;-1;8211;8211;0:13:24:00;0:13:25:00;9;
24149;2;262182;8211;8196;0:13:25:00;0:14:19:00;1;-
24149;2;-1;8196;8196;0:14:19:00;0:14:42:00;9;
24149;2;262156;8196;8211;0:14:42:00;0:15:33:00;1;-
24149;2;-1;8211;8210;0:15:33:00;0:15:39:00;2;
24149;2;-1;8210;8210;0:15:39:00;0:15:50:00;9;
24149;2;327727;8210;8198;0:15:50:00;0:16:39:00;1;-
24149;2;-1;8198;8198;0:16:39:00;0:16:45:00;9;
24149;2;327705;8198;8210;0:16:45:00;0:17:28:00;1;-
24149;2;-1;8210;8210;0:17:28:00;0:17:30:00;9;
24149;2;327728;8210;8198;0:17:30:00;0:18:17:00;1;-
24149;2;-1;8198;8198;0:18:17:00;0:18:25:00;9;
24149;2;327711;8198;8210;0:18:25:00;0:19:08:00;1;-
24149;2;-1;8210;8210;0:19:08:00;0:19:10:00;9;
24149;2;327741;8210;8205;0:19:10:00;0:19:19:00;1;-
24149;2;-1;8205;8206;0:19:19:00;0:19:23:00;3;
24149;-3;-1;8206;-1;0:19:23:00;0:19:33:00;6;
24579;-3;-1;-1;8206;0:11:00:00;0:11:10:00;5;
24579;14;-1;8206;8215;0:11:10:00;0:11:15:00;4;
24579;14;791441;8215;8211;0:11:15:00;0:11:23:00;1;-
24579;14;-1;8211;8206;0:11:23:00;0:11:29:00;3;
24579;-1;P;-1;-1;0:11:29:00;0:11:59:00;8;
24579;11;-1;8206;8221;0:11:59:00;0:12:00:00;4;
24579;11;458757;8221;8210;0:12:00:00;0:12:18:00;1;-
24579;11;-1;8210;8211;0:12:18:00;0:12:24:00;2;
24579;11;-1;8211;8211;0:12:24:00;0:12:30:00;9;
24579;11;196630;8211;8220;0:12:30:00;0:13:17:00;1;-
24579;11;-1;8220;8220;0:13:17:00;0:13:42:00;9;
24579;11;196615;8220;8211;0:13:42:00;0:14:31:00;1;-
24579;11;-1;8211;8206;0:14:31:00;0:14:37:00;3;
24579;-1;P;-1;-1;0:14:37:00;0:15:12:00;8;
24579;0;-1;8206;8222;0:15:12:00;0:15:15:00;4;
24579;0;589835;8222;8217;0:15:15:00;0:15:27:00;1;-
24579;0;-1;8217;8195;0:15:27:00;0:15:33:00;2;
24579;0;-1;8195;8195;0:15:33:00;0:15:41:00;9;
24579;0;262160;8195;8211;0:15:41:00;0:16:03:00;1;-
24579;0;-1;8211;8211;0:16:03:00;0:16:15:00;9;
24579;0;262195;8211;8195;0:16:15:00;0:16:38:00;1;-
24579;0;-1;8195;8195;0:16:38:00;0:16:41:00;9;
24579;0;262163;8195;8211;0:16:41:00;0:17:03:00;1;-
24579;0;-1;8211;8210;0:17:03:00;0:17:09:00;2;
24579;0;-1;8210;8210;0:17:09:00;0:17:10:00;9;
24579;0;327724;8210;8198;0:17:10:00;0:17:57:00;1;-
24579;0;-1;8198;8198;0:17:57:00;0:18:05:00;9;
24579;0;327710;8198;8210;0:18:05:00;0:18:48:00;1;-
24579;0;-1;8210;8206;0:18:48:00;0:18:59:00;3;
24579;-3;-1;8206;-1;0:18:59:00;0:19:09:00;6;
25377;-3;-1;-1;8206;0:13:00:00;0:13:10:00;5;
25377;5;-1;8206;8209;0:13:10:00;0:13:15:00;4;
25377;5;524290;8209;8224;0:13:15:00;0:13:26:00;1;-
25377;5;-1;8224;8206;0:13:26:00;0:13:40:00;3;
25377;-1;P;-1;-1;0:13:40:00;0:14:46:00;8;
25377;15;-1;8206;8206;0:14:46:00;0:14:46:00;4;
25377;15;131089;8206;8198;0:14:46:00;0:15:36:00;1;-
25377;15;-1;8198;8198;0:15:36:00;0:15:43:00;9;
25377;15;327696;8198;8210;0:15:43:00;0:16:28:00;1;-
25377;15;-1;8210;8210;0:16:28:00;0:16:30:00;9;
25377;15;327722;8210;8198;0:16:30:00;0:17:17:00;1;-
25377;15;-1;8198;8198;0:17:17:00;0:17:25:00;9;
25377;15;327712;8198;8210;0:17:25:00;0:18:08:00;1;-
25377;15;-1;8210;8210;0:18:08:00;0:18:10:00;9;
25377;15;327717;8210;8198;0:18:10:00;0:18:57:00;1;-
25377;15;-1;8198;8198;0:18:57:00;0:19:17:00;9;
25377;15;327691;8198;8199;0:19:17:00;0:19:40:00;1;-
25377;15;-1;8199;8206;0:19:40:00;0:19:50:00;3;
25377;-3;-1;8206;-1;0:19:50:00;0:20:00:00;6;
26447;-3;-1;-1;8206;0:15:40:00;0:15:50:00;5;
26447;6;-1;8206;8215;0:15:50:00;0:15:55:00;4;
26447;6;791455;8215;8222;0:15:55:00;0:16:03:00;1;-
26447;6;-1;8222;8222;0:16:03:00;0:16:05:00;9;
26447;6;589836;8222;8217;0:16:05:00;0:16:17:00;1;-
26447;6;-1;8217;8206;0:16:17:00;0:16:23:00;3;
26447;-1;P;-1;-1;0:16:23:00;0:17:28:00;8;
26447;6;-1;8206;8195;0:17:28:00;0:17:41:00;4;
26447;6;262162;8195;8211;0:17:41:00;0:18:03:00;1;-
26447;6;-1;8211;8211;0:18:03:00;0:18:05:00;9;
26447;6;262186;8211;8193;0:18:05:00;0:19:03:00;1;-
26447;6;-1;8193;8193;0:19:03:00;0:19:22:00;9;
26447;6;262161;8193;8211;0:19:22:00;0:20:12:00;1;-
26447;6;-1;8211;8211;0:20:12:00;0:20:15:00;9;
26447;6;262184;8211;8196;0:20:15:00;0:21:02:00;1;-
26447;6;-1;8196;8196;0:21:02:00;0:21:26:00;9;
26447;6;262153;8196;8211;0:21:26:00;0:22:12:00;1;-
26447;6;-1;8211;8211;0:22:12:00;0:22:15:00;9;
26447;6;262177;8211;8196;0:22:15:00;0:23:02:00;1;-
26447;6;-1;8196;8196;0:23:02:00;0:23:26:00;9;
26447;6;262154;8196;8211;0:23:26:00;1:00:12:00;1;-
26447;6;-1;8211;8206;1:00:12:00;1:00:18:00;3;
26447;-3;-1;8206;-1;1:00:18:00;1:00:28:00;6;
26650;-3;-1;-1;8206;0:15:29:00;0:15:39:00;5;
26650;14;-1;8206;8211;0:15:39:00;0:15:45:00;4;
26650;14;791454;8211;8222;0:15:45:00;0:15:50:00;1;-
26650;14;-1;8222;8206;0:15:50:00;0:15:53:00;3;
26650;-1;P;-1;-1;0:15:53:00;0:16:46:00;8;
26650;14;-1;8206;8206;0:16:46:00;0:16:46:00;4;
26650;14;131090;8206;8198;0:16:46:00;0:17:36:00;1;-
26650;14;-1;8198;8198;0:17:36:00;0:17:45:00;9;
26650;14;327709;8198;8210;0:17:45:00;0:18:28:00;1;-
26650;14;-1;8210;8210;0:18:28:00;0:18:30:00;9;
26650;14;327732;8210;8198;0:18:30:00;0:19:22:00;1;-
26650;14;-1;8198;8198;0:19:22:00;0:19:27:00;9;
26650;14;327716;8198;8199;0:19:27:00;0:19:50:00;1;-
26650;14;-1;8199;8199;0:19:50:00;0:20:01:00;9;
26650;14;327731;8199;8198;0:20:01:00;0:20:25:00;1;-
26650;14;-1;8198;8198;0:20:25:00;0:20:27:00;9;
26650;14;327698;8198;8199;0:20:27:00;0:20:50:00;1;-
26650;14;-1;8199;8199;0:20:50:00;0:21:01:00;9;
26650;14;327733;8199;8198;0:21:01:00;0:21:25:00;1;-
26650;14;-1;8198;8198;0:21:25:00;0:21:27:00;9;
26650;14;327740;8198;8205;0:21:27:00;0:22:00:00;1;-
26650;14;-1;8205;8206;0:22:00:00;0:22:04:00;3;
26650;-3;-1;8206;-1;0:22:04:00;0:22:14:00;6;
27047;-3;-1;-1;8206;0:06:06:00;0:06:16:00;5;
27047;8;-1;8206;8206;0:06:16:00;0:06:16:00;4;
27047;8;131081;8206;8198;0:06:16:00;0:07:06:00;1;-
27047;8;-1;8198;8198;0:07:06:00;0:07:21:00;9;
27047;8;131100;8198;8206;0:07:21:00;0:08:11:00;1;-
27047;8;-1;8206;8206;0:08:11:00;0:08:16:00;9;
27047;8;131082;8206;8198;0:08:16:00;0:09:06:00;1;-
27047;8;-1;8198;8198;0:09:06:00;0:09:21:00;9;
27047;8;131101;8198;8206;0:09:21:00;0:10:11:00;1;-
27047;8;-1;8206;8206;0:10:11:00;0:10:11:00;3;
27047;-1;P;-1;-1;0:10:11:00;0:11:46:00;8;
27047;1;-1;8206;8206;0:11:46:00;0:11:46:00;4;
27047;1;131076;8206;8198;0:11:46:00;0:12:36:00;1;-
27047;1;-1;8198;8199;0:12:36:00;0:12:51:00;2;
27047;1;327738;8199;8198;0:12:51:00;0:13:19:00;1;-
27047;1;-1;8198;8198;0:13:19:00;0:13:33:00;9;
27047;1;327707;8198;8210;0:13:33:00;0:14:18:00;1;-
27047;1;-1;8210;8211;0:14:18:00;0:14:24:00;2;
27047;1;-1;8211;8211;0:14:24:00;0:14:33:00;9;
27047;1;196631;8211;8220;0:14:33:00;0:15:20:00;1;-
27047;1;-1;8220;8220;0:15:20:00;0:15:42:00;9;
27047;1;196616;8220;8211;0:15:42:00;0:16:31:00;1;-
27047;1;-1;8211;8211;0:16:31:00;0:16:35:00;9;
27047;1;262196;8211;8195;0:16:35:00;0:16:58:00;1;-
27047;1;-1;8195;8195;0:16:58:00;0:17:01:00;9;
27047;1;262165;8195;8211;0:17:01:00;0:17:23:00;1;-
27047;1;-1;8211;8206;0:17:23:00;0:17:29:00;3;
27047;-3;-1;8206;-1;0:17:29:00;0:17:39:00;6;
27162;-3;-1;-1;8206;0:06:58:00;0:07:08:00;5;
27162;14;-1;8206;8217;0:07:08:00;0:07:14:00;4;
27162;14;655362;8217;8209;0:07:14:00;0:07:32:00;1;-
27162;14;-1;8209;8217;0:07:32:00;0:07:39:00;2;
27162;14;-1;8217;8217;0:07:39:00;0:07:41:00;9;
27162;14;589829;8217;8222;0:07:41:00;0:07:58:00;1;-
27162;14;-1;8222;8206;0:07:58:00;0:08:01:00;3;
27162;-1;P;-1;-1;0:08:01:00;0:09:46:00;8;
27162;13;-1;8206;8206;0:09:46:00;0:09:46:00;4;
27162;13;131075;8206;8198;0:09:46:00;0:10:36:00;1;-
27162;13;-1;8198;8198;0:10:36:00;0:10:48:00;9;
27162;13;131086;8198;8206;0:10:48:00;0:11:38:00;1;-
27162;13;-1;8206;8196;0:11:38:00;0:12:00:00;2;
27162;13;-1;8196;8196;0:12:00:00;0:12:02:00;9;
27162;13;262148;8196;8211;0:12:02:00;0:12:53:00;1;-
27162;13;-1;8211;8211;0:12:53:00;0:13:05:00;9;
27162;13;262174;8211;8196;0:13:05:00;0:13:59:00;1;-
27162;13;-1;8196;8193;0:13:59:00;0:14:03:00;2;
27162;13;-1;8193;8193;0:14:03:00;0:14:18:00;9;
27162;13;262158;8193;8211;0:14:18:00;0:15:13:00;1;-
27162;13;-1;8211;8199;0:15:13:00;0:15:21:00;2;
27162;13;327739;8199;8198;0:15:21:00;0:15:49:00;1;-
27162;13;-1;8198;8198;0:15:49:00;0:16:03:00;9;
27162;13;327708;8198;8210;0:16:03:00;0:16:48:00;1;-
27162;13;-1;8210;8210;0:16:48:00;0:16:50:00;9;
27162;13;327730;8210;8198;0:16:50:00;0:17:37:00;1;-
27162;13;-1;8198;8198;0:17:37:00;0:17:51:00;9;
27162;13;131096;8198;8206;0:17:51:00;0:18:41:00;1;-
27162;13;-1;8206;8206;0:18:41:00;0:18:41:00;3;
27162;-3;-1;8206;-1;0:18:41:00;0:18:51:00;6;
27351;-3;-1;-1;8206;0:05:09:00;0:05:19:00;5;
27351;3;-1;8206;8210;0:05:19:00;0:05:30:00;4;
27351;3;327682;8210;8198;0:05:30:00;0:06:17:00;1;-
27351;3;-1;8198;8198;0:06:17:00;0:06:25:00;9;
27351;3;327690;8198;8210;0:06:25:00;0:07:08:00;1;-
27351;3;-1;8210;8210;0:07:08:00;0:07:10:00;9;
27351;3;327681;8210;8198;0:07:10:00;0:07:59:00;1;-
27351;3;-1;8198;8198;0:07:59:00;0:08:03:00;9;
27351;3;327694;8198;8210;0:08:03:00;0:08:48:00;1;-
27351;3;-1;8210;8210;0:08:48:00;0:09:00:00;9;
27351;3;327683;8210;8198;0:09:00:00;0:09:49:00;1;-
27351;3;-1;8198;8198;0:09:49:00;0:10:03:00;9;
27351;3;327688;8198;8199;0:10:03:00;0:10:30:00;1;-
27351;3;-1;8199;8199;0:10:30:00;0:10:51:00;9;
27351;3;327686;8199;8198;0:10:51:00;0:11:19:00;1;-
27351;3;-1;8198;8198;0:11:19:00;0:11:33:00;9;
27351;3;327695;8198;8210;0:11:33:00;0:12:18:00;1;-
27351;3;-1;8210;8210;0:12:18:00;0:12:20:00;9;
27351;3;458754;8210;8221;0:12:20:00;0:12:38:00;1;-
27351;3;-1;8221;8206;0:12:38:00;0:12:39:00;3;
27351;-1;P;-1;-1;0:12:39:00;0:13:13:00;8;
27351;10;-1;8206;8209;0:13:13:00;0:13:18:00;4;
27351;10;655365;8209;8217;0:13:18:00;0:13:35:00;1;-
27351;10;-1;8217;8206;0:13:35:00;0:13:41:00;3;
27351;-1;P;-1;-1;0:13:41:00;0:14:22:00;8;
27351;16;-1;8206;8222;0:14:22:00;0:14:25:00;4;
27351;16;791453;8222;8211;0:14:25:00;0:14:30:00;1;-
27351;16;-1;8211;8206;0:14:30:00;0:14:36:00;3;
27351;-3;-1;8206;-1;0:14:36:00;0:14:46:00;6;
